rec_id1,rec_id2
rec-93-org,rec-93-dup-1
rec-93-dup-0,rec-93-dup-1
rec-2560-org,rec-2560-dup-0
rec-6880-org,rec-6880-dup-0
rec-6880-org,rec-6880-dup-1
rec-6880-dup-0,rec-6880-dup-1
rec-6880-org,rec-6880-dup-2
rec-6880-dup-0,rec-6880-dup-2
rec-6880-dup-1,rec-6880-dup-2
rec-8080-org,rec-8080-dup-0
rec-8080-org,rec-8080-dup-1
rec-8080-dup-0,rec-8080-dup-1
rec-8080-org,rec-8080-dup-2
rec-8080-dup-0,rec-8080-dup-2
rec-8080-dup-1,rec-8080-dup-2
rec-4092-org,rec-4092-dup-0
rec-4092-org,rec-4092-dup-1
rec-4092-dup-0,rec-4092-dup-1
rec-4092-org,rec-4092-dup-2
rec-4092-dup-0,rec-4092-dup-2
rec-4092-dup-1,rec-4092-dup-2
rec-5711-org,rec-5711-dup-0
rec-4596-org,rec-4596-dup-0
rec-4929-org,rec-4929-dup-0
rec-4929-org,rec-4929-dup-1
rec-4929-dup-0,rec-4929-dup-1
rec-4929-org,rec-4929-dup-2
rec-4929-dup-0,rec-4929-dup-2
rec-4929-dup-1,rec-4929-dup-2
rec-1717-org,rec-1717-dup-0
rec-1717-org,rec-1717-dup-1
rec-1717-dup-0,rec-1717-dup-1
rec-1717-org,rec-1717-dup-2
rec-1717-dup-0,rec-1717-dup-2
rec-1717-dup-1,rec-1717-dup-2
rec-7546-org,rec-7546-dup-0
rec-2180-org,rec-2180-dup-0
rec-6170-org,rec-6170-dup-0
rec-6170-org,rec-6170-dup-1
rec-6170-dup-0,rec-6170-dup-1
rec-6170-org,rec-6170-dup-2
rec-6170-dup-0,rec-6170-dup-2
rec-6170-dup-1,rec-6170-dup-2
rec-4723-org,rec-4723-dup-0
rec-6121-org,rec-6121-dup-0
rec-6121-org,rec-6121-dup-1
rec-6121-dup-0,rec-6121-dup-1
rec-8134-org,rec-8134-dup-0
rec-4303-org,rec-4303-dup-0
rec-2186-org,rec-2186-dup-0
rec-4500-org,rec-4500-dup-0
rec-8424-org,rec-8424-dup-0
rec-8424-org,rec-8424-dup-1
rec-8424-dup-0,rec-8424-dup-1
rec-8424-org,rec-8424-dup-2
rec-8424-dup-0,rec-8424-dup-2
rec-8424-dup-1,rec-8424-dup-2
rec-4746-org,rec-4746-dup-0
rec-4746-org,rec-4746-dup-1
rec-4746-dup-0,rec-4746-dup-1
rec-4746-org,rec-4746-dup-2
rec-4746-dup-0,rec-4746-dup-2
rec-4746-dup-1,rec-4746-dup-2
rec-8003-org,rec-8003-dup-0
rec-8003-org,rec-8003-dup-1
rec-8003-dup-0,rec-8003-dup-1
rec-2220-org,rec-2220-dup-0
rec-2220-org,rec-2220-dup-1
rec-2220-dup-0,rec-2220-dup-1
rec-6471-org,rec-6471-dup-0
rec-7628-org,rec-7628-dup-0
rec-7628-org,rec-7628-dup-1
rec-7628-dup-0,rec-7628-dup-1
rec-7628-org,rec-7628-dup-2
rec-7628-dup-0,rec-7628-dup-2
rec-7628-dup-1,rec-7628-dup-2
rec-2315-org,rec-2315-dup-0
rec-2315-org,rec-2315-dup-1
rec-2315-dup-0,rec-2315-dup-1
rec-8066-org,rec-8066-dup-0
rec-1877-org,rec-1877-dup-0
rec-1334-org,rec-1334-dup-0
rec-5763-org,rec-5763-dup-0
rec-8264-org,rec-8264-dup-0
rec-8264-org,rec-8264-dup-1
rec-8264-dup-0,rec-8264-dup-1
rec-5164-org,rec-5164-dup-0
rec-5164-org,rec-5164-dup-1
rec-5164-dup-0,rec-5164-dup-1
rec-5164-org,rec-5164-dup-2
rec-5164-dup-0,rec-5164-dup-2
rec-5164-dup-1,rec-5164-dup-2
rec-268-org,rec-268-dup-0
rec-268-org,rec-268-dup-1
rec-268-dup-0,rec-268-dup-1
rec-7948-org,rec-7948-dup-0
rec-7948-org,rec-7948-dup-1
rec-7948-dup-0,rec-7948-dup-1
rec-6045-org,rec-6045-dup-0
rec-6045-org,rec-6045-dup-1
rec-6045-dup-0,rec-6045-dup-1
rec-4042-org,rec-4042-dup-0
rec-4042-org,rec-4042-dup-1
rec-4042-dup-0,rec-4042-dup-1
rec-4042-org,rec-4042-dup-2
rec-4042-dup-0,rec-4042-dup-2
rec-4042-dup-1,rec-4042-dup-2
rec-6557-org,rec-6557-dup-0
rec-4949-org,rec-4949-dup-0
rec-4949-org,rec-4949-dup-1
rec-4949-dup-0,rec-4949-dup-1
rec-6586-org,rec-6586-dup-0
rec-6586-org,rec-6586-dup-1
rec-6586-dup-0,rec-6586-dup-1
rec-6586-org,rec-6586-dup-2
rec-6586-dup-0,rec-6586-dup-2
rec-6586-dup-1,rec-6586-dup-2
rec-7181-org,rec-7181-dup-0
rec-7181-org,rec-7181-dup-1
rec-7181-dup-0,rec-7181-dup-1
rec-7181-org,rec-7181-dup-2
rec-7181-dup-0,rec-7181-dup-2
rec-7181-dup-1,rec-7181-dup-2
rec-5612-org,rec-5612-dup-0
rec-6868-org,rec-6868-dup-0
rec-6868-org,rec-6868-dup-1
rec-6868-dup-0,rec-6868-dup-1
rec-6259-org,rec-6259-dup-0
rec-2738-org,rec-2738-dup-0
rec-2738-org,rec-2738-dup-1
rec-2738-dup-0,rec-2738-dup-1
rec-3596-org,rec-3596-dup-0
rec-2781-org,rec-2781-dup-0
rec-2781-org,rec-2781-dup-1
rec-2781-dup-0,rec-2781-dup-1
rec-2781-org,rec-2781-dup-2
rec-2781-dup-0,rec-2781-dup-2
rec-2781-dup-1,rec-2781-dup-2
rec-2753-org,rec-2753-dup-0
rec-2753-org,rec-2753-dup-1
rec-2753-dup-0,rec-2753-dup-1
rec-4374-org,rec-4374-dup-0
rec-3900-org,rec-3900-dup-0
rec-2684-org,rec-2684-dup-0
rec-2684-org,rec-2684-dup-1
rec-2684-dup-0,rec-2684-dup-1
rec-2684-org,rec-2684-dup-2
rec-2684-dup-0,rec-2684-dup-2
rec-2684-dup-1,rec-2684-dup-2
rec-2154-org,rec-2154-dup-0
rec-2154-org,rec-2154-dup-1
rec-2154-dup-0,rec-2154-dup-1
rec-2154-org,rec-2154-dup-2
rec-2154-dup-0,rec-2154-dup-2
rec-2154-dup-1,rec-2154-dup-2
rec-3248-org,rec-3248-dup-0
rec-3248-org,rec-3248-dup-1
rec-3248-dup-0,rec-3248-dup-1
rec-3248-org,rec-3248-dup-2
rec-3248-dup-0,rec-3248-dup-2
rec-3248-dup-1,rec-3248-dup-2
rec-2248-org,rec-2248-dup-0
rec-2248-org,rec-2248-dup-1
rec-2248-dup-0,rec-2248-dup-1
rec-4101-org,rec-4101-dup-0
rec-4101-org,rec-4101-dup-1
rec-4101-dup-0,rec-4101-dup-1
rec-653-org,rec-653-dup-0
rec-653-org,rec-653-dup-1
rec-653-dup-0,rec-653-dup-1
rec-653-org,rec-653-dup-2
rec-653-dup-0,rec-653-dup-2
rec-653-dup-1,rec-653-dup-2
rec-3781-org,rec-3781-dup-0
rec-3300-org,rec-3300-dup-0
rec-3300-org,rec-3300-dup-1
rec-3300-dup-0,rec-3300-dup-1
rec-3300-org,rec-3300-dup-2
rec-3300-dup-0,rec-3300-dup-2
rec-3300-dup-1,rec-3300-dup-2
rec-7675-org,rec-7675-dup-0
rec-7675-org,rec-7675-dup-1
rec-7675-dup-0,rec-7675-dup-1
rec-5977-org,rec-5977-dup-0
rec-3743-org,rec-3743-dup-0
rec-3743-org,rec-3743-dup-1
rec-3743-dup-0,rec-3743-dup-1
rec-7593-org,rec-7593-dup-0
rec-7593-org,rec-7593-dup-1
rec-7593-dup-0,rec-7593-dup-1
rec-5687-org,rec-5687-dup-0
rec-2757-org,rec-2757-dup-0
rec-2757-org,rec-2757-dup-1
rec-2757-dup-0,rec-2757-dup-1
rec-5734-org,rec-5734-dup-0
rec-5734-org,rec-5734-dup-1
rec-5734-dup-0,rec-5734-dup-1
rec-5734-org,rec-5734-dup-2
rec-5734-dup-0,rec-5734-dup-2
rec-5734-dup-1,rec-5734-dup-2
rec-2965-org,rec-2965-dup-0
rec-5693-org,rec-5693-dup-0
rec-3765-org,rec-3765-dup-0
rec-7729-org,rec-7729-dup-0
rec-5821-org,rec-5821-dup-0
rec-5821-org,rec-5821-dup-1
rec-5821-dup-0,rec-5821-dup-1
rec-5821-org,rec-5821-dup-2
rec-5821-dup-0,rec-5821-dup-2
rec-5821-dup-1,rec-5821-dup-2
rec-807-org,rec-807-dup-0
rec-2884-org,rec-2884-dup-0
rec-2884-org,rec-2884-dup-1
rec-2884-dup-0,rec-2884-dup-1
rec-1971-org,rec-1971-dup-0
rec-1971-org,rec-1971-dup-1
rec-1971-dup-0,rec-1971-dup-1
rec-8032-org,rec-8032-dup-0
rec-8032-org,rec-8032-dup-1
rec-8032-dup-0,rec-8032-dup-1
rec-710-org,rec-710-dup-0
rec-710-org,rec-710-dup-1
rec-710-dup-0,rec-710-dup-1
rec-1364-org,rec-1364-dup-0
rec-1364-org,rec-1364-dup-1
rec-1364-dup-0,rec-1364-dup-1
rec-1364-org,rec-1364-dup-2
rec-1364-dup-0,rec-1364-dup-2
rec-1364-dup-1,rec-1364-dup-2
rec-6436-org,rec-6436-dup-0
rec-6436-org,rec-6436-dup-1
rec-6436-dup-0,rec-6436-dup-1
rec-1419-org,rec-1419-dup-0
rec-1419-org,rec-1419-dup-1
rec-1419-dup-0,rec-1419-dup-1
rec-5142-org,rec-5142-dup-0
rec-5142-org,rec-5142-dup-1
rec-5142-dup-0,rec-5142-dup-1
rec-7174-org,rec-7174-dup-0
rec-7174-org,rec-7174-dup-1
rec-7174-dup-0,rec-7174-dup-1
rec-7174-org,rec-7174-dup-2
rec-7174-dup-0,rec-7174-dup-2
rec-7174-dup-1,rec-7174-dup-2
rec-6007-org,rec-6007-dup-0
rec-6007-org,rec-6007-dup-1
rec-6007-dup-0,rec-6007-dup-1
rec-6007-org,rec-6007-dup-2
rec-6007-dup-0,rec-6007-dup-2
rec-6007-dup-1,rec-6007-dup-2
rec-6588-org,rec-6588-dup-0
rec-4981-org,rec-4981-dup-0
rec-4981-org,rec-4981-dup-1
rec-4981-dup-0,rec-4981-dup-1
rec-1104-org,rec-1104-dup-0
rec-8122-org,rec-8122-dup-0
rec-8122-org,rec-8122-dup-1
rec-8122-dup-0,rec-8122-dup-1
rec-123-org,rec-123-dup-0
rec-123-org,rec-123-dup-1
rec-123-dup-0,rec-123-dup-1
rec-4182-org,rec-4182-dup-0
rec-6470-org,rec-6470-dup-0
rec-6470-org,rec-6470-dup-1
rec-6470-dup-0,rec-6470-dup-1
rec-5564-org,rec-5564-dup-0
rec-4835-org,rec-4835-dup-0
rec-4835-org,rec-4835-dup-1
rec-4835-dup-0,rec-4835-dup-1
rec-6166-org,rec-6166-dup-0
rec-4300-org,rec-4300-dup-0
rec-4300-org,rec-4300-dup-1
rec-4300-dup-0,rec-4300-dup-1
rec-6267-org,rec-6267-dup-0
rec-6267-org,rec-6267-dup-1
rec-6267-dup-0,rec-6267-dup-1
